"ids","mesh_model_coordinates:0","mesh_model_coordinates:1","mesh_model_coordinates:2","temp"
373,-1.6667e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
374,-2.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
375,-1.6667e+02,-1.0000e+02,-2.3250e+02,3.0006e+02
376,-2.0000e+02,-1.0000e+02,-2.3250e+02,3.0005e+02
377,-1.3333e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
378,-1.3333e+02,-1.0000e+02,-2.3250e+02,3.0009e+02
379,-1.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
380,-1.0000e+02,-1.0000e+02,-2.3250e+02,3.0015e+02
381,-6.6667e+01,-1.0000e+02,-2.5000e+02,3.0000e+02
382,-6.6667e+01,-1.0000e+02,-2.3250e+02,3.0022e+02
383,-3.3333e+01,-1.0000e+02,-2.5000e+02,3.0000e+02
384,-3.3333e+01,-1.0000e+02,-2.3250e+02,3.0030e+02
385,0.0000e+00,-1.0000e+02,-2.5000e+02,3.0000e+02
386,0.0000e+00,-1.0000e+02,-2.3250e+02,3.0038e+02
387,3.3333e+01,-1.0000e+02,-2.5000e+02,3.0000e+02
388,3.3333e+01,-1.0000e+02,-2.3250e+02,3.0045e+02
389,6.6667e+01,-1.0000e+02,-2.5000e+02,3.0000e+02
390,6.6667e+01,-1.0000e+02,-2.3250e+02,3.0048e+02
391,1.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
392,1.0000e+02,-1.0000e+02,-2.3250e+02,3.0049e+02
393,1.3333e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
394,1.3333e+02,-1.0000e+02,-2.3250e+02,3.0045e+02
395,1.6667e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
396,1.6667e+02,-1.0000e+02,-2.3250e+02,3.0039e+02
397,2.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
398,2.0000e+02,-1.0000e+02,-2.3250e+02,3.0031e+02
399,2.3333e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
400,2.3333e+02,-1.0000e+02,-2.3250e+02,3.0023e+02
401,2.6667e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
402,2.6667e+02,-1.0000e+02,-2.3250e+02,3.0016e+02
403,3.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
404,3.0000e+02,-1.0000e+02,-2.3250e+02,3.0010e+02
405,3.3333e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
406,3.3333e+02,-1.0000e+02,-2.3250e+02,3.0006e+02
407,3.6667e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
408,3.6667e+02,-1.0000e+02,-2.3250e+02,3.0003e+02
409,4.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
410,4.0000e+02,-1.0000e+02,-2.3250e+02,3.0001e+02
411,4.3333e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
412,4.3333e+02,-1.0000e+02,-2.3250e+02,3.0001e+02
413,4.6667e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
414,4.6667e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
415,5.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
416,5.0000e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
417,5.3333e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
418,5.3333e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
419,5.6667e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
420,5.6667e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
421,6.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
422,6.0000e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
423,6.3333e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
424,6.3333e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
425,6.6667e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
426,6.6667e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
427,7.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
428,7.0000e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
429,7.3333e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
430,7.3333e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
431,7.6667e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
432,7.6667e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
433,8.0000e+02,-1.0000e+02,-2.5000e+02,3.0000e+02
434,8.0000e+02,-1.0000e+02,-2.3250e+02,3.0000e+02
435,-1.6667e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
436,-2.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
437,-1.6667e+02,-7.5000e+01,-2.3250e+02,3.0007e+02
438,-2.0000e+02,-7.5000e+01,-2.3250e+02,3.0006e+02
439,-1.3333e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
440,-1.3333e+02,-7.5000e+01,-2.3250e+02,3.0011e+02
441,-1.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
442,-1.0000e+02,-7.5000e+01,-2.3250e+02,3.0018e+02
443,-6.6667e+01,-7.5000e+01,-2.5000e+02,3.0000e+02
444,-6.6667e+01,-7.5000e+01,-2.3250e+02,3.0027e+02
445,-3.3333e+01,-7.5000e+01,-2.5000e+02,3.0000e+02
446,-3.3333e+01,-7.5000e+01,-2.3250e+02,3.0037e+02
447,0.0000e+00,-7.5000e+01,-2.5000e+02,3.0000e+02
448,0.0000e+00,-7.5000e+01,-2.3250e+02,3.0047e+02
449,3.3333e+01,-7.5000e+01,-2.5000e+02,3.0000e+02
450,3.3333e+01,-7.5000e+01,-2.3250e+02,3.0055e+02
451,6.6667e+01,-7.5000e+01,-2.5000e+02,3.0000e+02
452,6.6667e+01,-7.5000e+01,-2.3250e+02,3.0060e+02
453,1.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
454,1.0000e+02,-7.5000e+01,-2.3250e+02,3.0061e+02
455,1.3333e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
456,1.3333e+02,-7.5000e+01,-2.3250e+02,3.0057e+02
457,1.6667e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
458,1.6667e+02,-7.5000e+01,-2.3250e+02,3.0049e+02
459,2.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
460,2.0000e+02,-7.5000e+01,-2.3250e+02,3.0039e+02
461,2.3333e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
462,2.3333e+02,-7.5000e+01,-2.3250e+02,3.0029e+02
463,2.6667e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
464,2.6667e+02,-7.5000e+01,-2.3250e+02,3.0020e+02
465,3.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
466,3.0000e+02,-7.5000e+01,-2.3250e+02,3.0013e+02
467,3.3333e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
468,3.3333e+02,-7.5000e+01,-2.3250e+02,3.0007e+02
469,3.6667e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
470,3.6667e+02,-7.5000e+01,-2.3250e+02,3.0004e+02
471,4.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
472,4.0000e+02,-7.5000e+01,-2.3250e+02,3.0002e+02
473,4.3333e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
474,4.3333e+02,-7.5000e+01,-2.3250e+02,3.0001e+02
475,4.6667e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
476,4.6667e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
477,5.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
478,5.0000e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
479,5.3333e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
480,5.3333e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
481,5.6667e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
482,5.6667e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
483,6.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
484,6.0000e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
485,6.3333e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
486,6.3333e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
487,6.6667e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
488,6.6667e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
489,7.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
490,7.0000e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
491,7.3333e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
492,7.3333e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
493,7.6667e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
494,7.6667e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
495,8.0000e+02,-7.5000e+01,-2.5000e+02,3.0000e+02
496,8.0000e+02,-7.5000e+01,-2.3250e+02,3.0000e+02
497,-1.6667e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
498,-2.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
499,-1.6667e+02,-5.0000e+01,-2.3250e+02,3.0009e+02
500,-2.0000e+02,-5.0000e+01,-2.3250e+02,3.0007e+02
501,-1.3333e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
502,-1.3333e+02,-5.0000e+01,-2.3250e+02,3.0013e+02
503,-1.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
504,-1.0000e+02,-5.0000e+01,-2.3250e+02,3.0021e+02
505,-6.6667e+01,-5.0000e+01,-2.5000e+02,3.0000e+02
506,-6.6667e+01,-5.0000e+01,-2.3250e+02,3.0031e+02
507,-3.3333e+01,-5.0000e+01,-2.5000e+02,3.0000e+02
508,-3.3333e+01,-5.0000e+01,-2.3250e+02,3.0043e+02
509,0.0000e+00,-5.0000e+01,-2.5000e+02,3.0000e+02
510,0.0000e+00,-5.0000e+01,-2.3250e+02,3.0055e+02
511,3.3333e+01,-5.0000e+01,-2.5000e+02,3.0000e+02
512,3.3333e+01,-5.0000e+01,-2.3250e+02,3.0064e+02
513,6.6667e+01,-5.0000e+01,-2.5000e+02,3.0000e+02
514,6.6667e+01,-5.0000e+01,-2.3250e+02,3.0070e+02
515,1.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
516,1.0000e+02,-5.0000e+01,-2.3250e+02,3.0071e+02
517,1.3333e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
518,1.3333e+02,-5.0000e+01,-2.3250e+02,3.0066e+02
519,1.6667e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
520,1.6667e+02,-5.0000e+01,-2.3250e+02,3.0058e+02
521,2.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
522,2.0000e+02,-5.0000e+01,-2.3250e+02,3.0046e+02
523,2.3333e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
524,2.3333e+02,-5.0000e+01,-2.3250e+02,3.0035e+02
525,2.6667e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
526,2.6667e+02,-5.0000e+01,-2.3250e+02,3.0024e+02
527,3.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
528,3.0000e+02,-5.0000e+01,-2.3250e+02,3.0015e+02
529,3.3333e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
530,3.3333e+02,-5.0000e+01,-2.3250e+02,3.0009e+02
531,3.6667e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
532,3.6667e+02,-5.0000e+01,-2.3250e+02,3.0005e+02
533,4.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
534,4.0000e+02,-5.0000e+01,-2.3250e+02,3.0002e+02
535,4.3333e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
536,4.3333e+02,-5.0000e+01,-2.3250e+02,3.0001e+02
537,4.6667e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
538,4.6667e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
539,5.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
540,5.0000e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
541,5.3333e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
542,5.3333e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
543,5.6667e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
544,5.6667e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
545,6.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
546,6.0000e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
547,6.3333e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
548,6.3333e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
549,6.6667e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
550,6.6667e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
551,7.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
552,7.0000e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
553,7.3333e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
554,7.3333e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
555,7.6667e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
556,7.6667e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
557,8.0000e+02,-5.0000e+01,-2.5000e+02,3.0000e+02
558,8.0000e+02,-5.0000e+01,-2.3250e+02,3.0000e+02
559,-1.6667e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
560,-2.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
561,-1.6667e+02,-2.5000e+01,-2.3250e+02,3.0009e+02
562,-2.0000e+02,-2.5000e+01,-2.3250e+02,3.0008e+02
563,-1.3333e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
564,-1.3333e+02,-2.5000e+01,-2.3250e+02,3.0014e+02
565,-1.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
566,-1.0000e+02,-2.5000e+01,-2.3250e+02,3.0023e+02
567,-6.6667e+01,-2.5000e+01,-2.5000e+02,3.0000e+02
568,-6.6667e+01,-2.5000e+01,-2.3250e+02,3.0034e+02
569,-3.3333e+01,-2.5000e+01,-2.5000e+02,3.0000e+02
570,-3.3333e+01,-2.5000e+01,-2.3250e+02,3.0047e+02
571,0.0000e+00,-2.5000e+01,-2.5000e+02,3.0000e+02
572,0.0000e+00,-2.5000e+01,-2.3250e+02,3.0060e+02
573,3.3333e+01,-2.5000e+01,-2.5000e+02,3.0000e+02
574,3.3333e+01,-2.5000e+01,-2.3250e+02,3.0071e+02
575,6.6667e+01,-2.5000e+01,-2.5000e+02,3.0000e+02
576,6.6667e+01,-2.5000e+01,-2.3250e+02,3.0077e+02
577,1.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
578,1.0000e+02,-2.5000e+01,-2.3250e+02,3.0078e+02
579,1.3333e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
580,1.3333e+02,-2.5000e+01,-2.3250e+02,3.0073e+02
581,1.6667e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
582,1.6667e+02,-2.5000e+01,-2.3250e+02,3.0064e+02
583,2.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
584,2.0000e+02,-2.5000e+01,-2.3250e+02,3.0051e+02
585,2.3333e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
586,2.3333e+02,-2.5000e+01,-2.3250e+02,3.0038e+02
587,2.6667e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
588,2.6667e+02,-2.5000e+01,-2.3250e+02,3.0027e+02
589,3.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
590,3.0000e+02,-2.5000e+01,-2.3250e+02,3.0017e+02
591,3.3333e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
592,3.3333e+02,-2.5000e+01,-2.3250e+02,3.0010e+02
593,3.6667e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
594,3.6667e+02,-2.5000e+01,-2.3250e+02,3.0005e+02
595,4.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
596,4.0000e+02,-2.5000e+01,-2.3250e+02,3.0003e+02
597,4.3333e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
598,4.3333e+02,-2.5000e+01,-2.3250e+02,3.0001e+02
599,4.6667e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
600,4.6667e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
601,5.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
602,5.0000e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
603,5.3333e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
604,5.3333e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
605,5.6667e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
606,5.6667e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
607,6.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
608,6.0000e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
609,6.3333e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
610,6.3333e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
611,6.6667e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
612,6.6667e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
613,7.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
614,7.0000e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
615,7.3333e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
616,7.3333e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
617,7.6667e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
618,7.6667e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
619,8.0000e+02,-2.5000e+01,-2.5000e+02,3.0000e+02
620,8.0000e+02,-2.5000e+01,-2.3250e+02,3.0000e+02
621,-1.6667e+02,0.0000e+00,-2.5000e+02,3.0000e+02
622,-2.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
623,-1.6667e+02,0.0000e+00,-2.3250e+02,3.0010e+02
624,-2.0000e+02,0.0000e+00,-2.3250e+02,3.0008e+02
625,-1.3333e+02,0.0000e+00,-2.5000e+02,3.0000e+02
626,-1.3333e+02,0.0000e+00,-2.3250e+02,3.0015e+02
627,-1.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
628,-1.0000e+02,0.0000e+00,-2.3250e+02,3.0023e+02
629,-6.6667e+01,0.0000e+00,-2.5000e+02,3.0000e+02
630,-6.6667e+01,0.0000e+00,-2.3250e+02,3.0035e+02
631,-3.3333e+01,0.0000e+00,-2.5000e+02,3.0000e+02
632,-3.3333e+01,0.0000e+00,-2.3250e+02,3.0048e+02
633,0.0000e+00,0.0000e+00,-2.5000e+02,3.0000e+02
634,0.0000e+00,0.0000e+00,-2.3250e+02,3.0062e+02
635,3.3333e+01,0.0000e+00,-2.5000e+02,3.0000e+02
636,3.3333e+01,0.0000e+00,-2.3250e+02,3.0073e+02
637,6.6667e+01,0.0000e+00,-2.5000e+02,3.0000e+02
638,6.6667e+01,0.0000e+00,-2.3250e+02,3.0079e+02
639,1.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
640,1.0000e+02,0.0000e+00,-2.3250e+02,3.0080e+02
641,1.3333e+02,0.0000e+00,-2.5000e+02,3.0000e+02
642,1.3333e+02,0.0000e+00,-2.3250e+02,3.0075e+02
643,1.6667e+02,0.0000e+00,-2.5000e+02,3.0000e+02
644,1.6667e+02,0.0000e+00,-2.3250e+02,3.0066e+02
645,2.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
646,2.0000e+02,0.0000e+00,-2.3250e+02,3.0053e+02
647,2.3333e+02,0.0000e+00,-2.5000e+02,3.0000e+02
648,2.3333e+02,0.0000e+00,-2.3250e+02,3.0040e+02
649,2.6667e+02,0.0000e+00,-2.5000e+02,3.0000e+02
650,2.6667e+02,0.0000e+00,-2.3250e+02,3.0028e+02
651,3.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
652,3.0000e+02,0.0000e+00,-2.3250e+02,3.0018e+02
653,3.3333e+02,0.0000e+00,-2.5000e+02,3.0000e+02
654,3.3333e+02,0.0000e+00,-2.3250e+02,3.0010e+02
655,3.6667e+02,0.0000e+00,-2.5000e+02,3.0000e+02
656,3.6667e+02,0.0000e+00,-2.3250e+02,3.0005e+02
657,4.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
658,4.0000e+02,0.0000e+00,-2.3250e+02,3.0003e+02
659,4.3333e+02,0.0000e+00,-2.5000e+02,3.0000e+02
660,4.3333e+02,0.0000e+00,-2.3250e+02,3.0001e+02
661,4.6667e+02,0.0000e+00,-2.5000e+02,3.0000e+02
662,4.6667e+02,0.0000e+00,-2.3250e+02,3.0000e+02
663,5.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
664,5.0000e+02,0.0000e+00,-2.3250e+02,3.0000e+02
665,5.3333e+02,0.0000e+00,-2.5000e+02,3.0000e+02
666,5.3333e+02,0.0000e+00,-2.3250e+02,3.0000e+02
667,5.6667e+02,0.0000e+00,-2.5000e+02,3.0000e+02
668,5.6667e+02,0.0000e+00,-2.3250e+02,3.0000e+02
669,6.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
670,6.0000e+02,0.0000e+00,-2.3250e+02,3.0000e+02
671,6.3333e+02,0.0000e+00,-2.5000e+02,3.0000e+02
672,6.3333e+02,0.0000e+00,-2.3250e+02,3.0000e+02
673,6.6667e+02,0.0000e+00,-2.5000e+02,3.0000e+02
674,6.6667e+02,0.0000e+00,-2.3250e+02,3.0000e+02
675,7.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
676,7.0000e+02,0.0000e+00,-2.3250e+02,3.0000e+02
677,7.3333e+02,0.0000e+00,-2.5000e+02,3.0000e+02
678,7.3333e+02,0.0000e+00,-2.3250e+02,3.0000e+02
679,7.6667e+02,0.0000e+00,-2.5000e+02,3.0000e+02
680,7.6667e+02,0.0000e+00,-2.3250e+02,3.0000e+02
681,8.0000e+02,0.0000e+00,-2.5000e+02,3.0000e+02
682,8.0000e+02,0.0000e+00,-2.3250e+02,3.0000e+02
683,-1.6667e+02,2.5000e+01,-2.5000e+02,3.0000e+02
684,-2.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
685,-1.6667e+02,2.5000e+01,-2.3250e+02,3.0009e+02
686,-2.0000e+02,2.5000e+01,-2.3250e+02,3.0008e+02
687,-1.3333e+02,2.5000e+01,-2.5000e+02,3.0000e+02
688,-1.3333e+02,2.5000e+01,-2.3250e+02,3.0014e+02
689,-1.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
690,-1.0000e+02,2.5000e+01,-2.3250e+02,3.0023e+02
691,-6.6667e+01,2.5000e+01,-2.5000e+02,3.0000e+02
692,-6.6667e+01,2.5000e+01,-2.3250e+02,3.0034e+02
693,-3.3333e+01,2.5000e+01,-2.5000e+02,3.0000e+02
694,-3.3333e+01,2.5000e+01,-2.3250e+02,3.0047e+02
695,0.0000e+00,2.5000e+01,-2.5000e+02,3.0000e+02
696,0.0000e+00,2.5000e+01,-2.3250e+02,3.0060e+02
697,3.3333e+01,2.5000e+01,-2.5000e+02,3.0000e+02
698,3.3333e+01,2.5000e+01,-2.3250e+02,3.0071e+02
699,6.6667e+01,2.5000e+01,-2.5000e+02,3.0000e+02
700,6.6667e+01,2.5000e+01,-2.3250e+02,3.0077e+02
701,1.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
702,1.0000e+02,2.5000e+01,-2.3250e+02,3.0078e+02
703,1.3333e+02,2.5000e+01,-2.5000e+02,3.0000e+02
704,1.3333e+02,2.5000e+01,-2.3250e+02,3.0073e+02
705,1.6667e+02,2.5000e+01,-2.5000e+02,3.0000e+02
706,1.6667e+02,2.5000e+01,-2.3250e+02,3.0064e+02
707,2.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
708,2.0000e+02,2.5000e+01,-2.3250e+02,3.0051e+02
709,2.3333e+02,2.5000e+01,-2.5000e+02,3.0000e+02
710,2.3333e+02,2.5000e+01,-2.3250e+02,3.0038e+02
711,2.6667e+02,2.5000e+01,-2.5000e+02,3.0000e+02
712,2.6667e+02,2.5000e+01,-2.3250e+02,3.0027e+02
713,3.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
714,3.0000e+02,2.5000e+01,-2.3250e+02,3.0017e+02
715,3.3333e+02,2.5000e+01,-2.5000e+02,3.0000e+02
716,3.3333e+02,2.5000e+01,-2.3250e+02,3.0010e+02
717,3.6667e+02,2.5000e+01,-2.5000e+02,3.0000e+02
718,3.6667e+02,2.5000e+01,-2.3250e+02,3.0005e+02
719,4.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
720,4.0000e+02,2.5000e+01,-2.3250e+02,3.0003e+02
721,4.3333e+02,2.5000e+01,-2.5000e+02,3.0000e+02
722,4.3333e+02,2.5000e+01,-2.3250e+02,3.0001e+02
723,4.6667e+02,2.5000e+01,-2.5000e+02,3.0000e+02
724,4.6667e+02,2.5000e+01,-2.3250e+02,3.0000e+02
725,5.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
726,5.0000e+02,2.5000e+01,-2.3250e+02,3.0000e+02
727,5.3333e+02,2.5000e+01,-2.5000e+02,3.0000e+02
728,5.3333e+02,2.5000e+01,-2.3250e+02,3.0000e+02
729,5.6667e+02,2.5000e+01,-2.5000e+02,3.0000e+02
730,5.6667e+02,2.5000e+01,-2.3250e+02,3.0000e+02
731,6.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
732,6.0000e+02,2.5000e+01,-2.3250e+02,3.0000e+02
733,6.3333e+02,2.5000e+01,-2.5000e+02,3.0000e+02
734,6.3333e+02,2.5000e+01,-2.3250e+02,3.0000e+02
735,6.6667e+02,2.5000e+01,-2.5000e+02,3.0000e+02
736,6.6667e+02,2.5000e+01,-2.3250e+02,3.0000e+02
737,7.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
738,7.0000e+02,2.5000e+01,-2.3250e+02,3.0000e+02
739,7.3333e+02,2.5000e+01,-2.5000e+02,3.0000e+02
740,7.3333e+02,2.5000e+01,-2.3250e+02,3.0000e+02
741,7.6667e+02,2.5000e+01,-2.5000e+02,3.0000e+02
742,7.6667e+02,2.5000e+01,-2.3250e+02,3.0000e+02
743,8.0000e+02,2.5000e+01,-2.5000e+02,3.0000e+02
744,8.0000e+02,2.5000e+01,-2.3250e+02,3.0000e+02
745,-1.6667e+02,5.0000e+01,-2.5000e+02,3.0000e+02
746,-2.0000e+02,5.0000e+01,-2.5000e+02,3.0000e+02
747,-1.6667e+02,5.0000e+01,-2.3250e+02,3.0009e+02
748,-2.0000e+02,5.0000e+01,-2.3250e+02,3.0007e+02
749,-1.3333e+02,5.0000e+01,-2.5000e+02,3.0000e+02
750,-1.3333e+02,5.0000e+01,-2.3250e+02,3.0013e+02
751,-1.0000e+02,5.0000e+01,-2.5000e+02,3.0000e+02
752,-1.0000e+02,5.0000e+01,-2.3250e+02,3.0021e+02
753,-6.6667e+01,5.0000e+01,-2.5000e+02,3.0000e+02
754,-6.6667e+01,5.0000e+01,-2.3250e+02,3.0031e+02
755,-3.3333e+01,5.0000e+01,-2.5000e+02,3.0000e+02
756,-3.3333e+01,5.0000e+01,-2.3250e+02,3.0043e+02
757,0.0000e+00,5.0000e+01,-2.5000e+02,3.0000e+02
758,0.0000e+00,5.0000e+01,-2.3250e+02,3.0055e+02
759,3.3333e+01,5.0000e+01,-2.5000e+02,3.0000e+02
760,3.3333e+01,5.0000e+01,-2.3250e+02,3.0064e+02
761,6.6667e+01,5.0000e+01,-2.5000e+02,3.0000e+02
